time,tasmax_day_CNRM-CM5_rcp85,tasmin_day_CNRM-CM5_rcp85,Avg_temp
2015-07-16 00:00:00+00:00,302.40338,284.53955,20.32147
2015-07-17 00:00:00+00:00,301.94232,285.2227,20.43251
2015-07-18 00:00:00+00:00,302.45706,285.42935,20.79321
2015-07-19 00:00:00+00:00,303.1188,285.70892,21.26386
2015-07-20 00:00:00+00:00,302.77765,286.86224,21.66995
2015-07-21 00:00:00+00:00,301.12006,287.21378,21.01692
2015-07-22 00:00:00+00:00,300.5721,288.45712,21.36461
2015-07-23 00:00:00+00:00,300.7442,288.23746,21.34083
2015-07-24 00:00:00+00:00,299.832,286.47513,20.003565
2015-07-25 00:00:00+00:00,301.09122,286.9177,20.85446
2015-07-26 00:00:00+00:00,299.86636,288.0022,20.78428
2015-07-27 00:00:00+00:00,299.71982,287.942,20.68091
2015-07-28 00:00:00+00:00,300.4924,287.11246,20.65243
2015-07-29 00:00:00+00:00,301.7944,288.18283,21.838615
2015-07-30 00:00:00+00:00,301.1283,288.12183,21.475065
2015-07-31 00:00:00+00:00,300.71448,287.28897,20.85173
2015-08-01 00:00:00+00:00,301.89893,287.13577,21.36735
2015-08-02 00:00:00+00:00,301.3556,286.6151,20.8354
2015-08-03 00:00:00+00:00,301.5569,286.71054,20.98372
2015-08-04 00:00:00+00:00,300.57422,285.64426,19.95924
2015-08-05 00:00:00+00:00,299.88568,285.65732,19.62150
2015-08-06 00:00:00+00:00,298.84412,284.93048,18.73730
2015-08-07 00:00:00+00:00,298.3224,284.93375,18.478075
2015-08-08 00:00:00+00:00,297.74203,284.44562,17.94383
2015-08-09 00:00:00+00:00,298.1937,284.3513,18.1225
2015-08-10 00:00:00+00:00,297.94592,284.4415,18.04371
2015-08-11 00:00:00+00:00,298.81683,283.083,17.799915
2015-08-12 00:00:00+00:00,300.1747,283.34222,18.60846
2015-08-13 00:00:00+00:00,301.1992,284.60928,19.75424
2015-08-14 00:00:00+00:00,301.34378,283.90582,19.47480
2015-08-15 00:00:00+00:00,301.39822,284.14468,19.62145
2015-08-16 00:00:00+00:00,300.212,283.06525,18.488625
2015-08-17 00:00:00+00:00,296.97668,283.17926,16.92797
2015-08-18 00:00:00+00:00,298.98438,284.0295,18.35694
2015-08-19 00:00:00+00:00,298.85455,283.83145,18.19300
2015-08-20 00:00:00+00:00,296.96567,283.40033,17.03300
2015-08-21 00:00:00+00:00,295.5553,283.7851,16.5202
2015-08-22 00:00:00+00:00,296.50885,283.89426,17.05156
2015-08-23 00:00:00+00:00,297.28412,283.99585,17.48999
2015-08-24 00:00:00+00:00,296.79474,284.33734,17.41604
2015-08-25 00:00:00+00:00,296.03622,284.07245,16.90434
2015-08-26 00:00:00+00:00,295.71014,283.85632,16.63323
2015-08-27 00:00:00+00:00,296.14996,284.44138,17.14567
2015-08-28 00:00:00+00:00,296.83853,284.60898,17.57376
2015-08-29 00:00:00+00:00,298.18246,284.44598,18.16422
2015-08-30 00:00:00+00:00,298.83945,285.36813,18.95379
2015-08-31 00:00:00+00:00,299.0991,284.5855,18.6923
2015-09-01 00:00:00+00:00,297.94586,284.97296,18.30941
2015-09-02 00:00:00+00:00,296.93027,283.9037,17.266985
2015-09-03 00:00:00+00:00,298.1009,283.00995,17.405425
2015-09-04 00:00:00+00:00,303.45242,285.0367,21.09456
2015-09-05 00:00:00+00:00,305.76282,287.1913,23.32706
2015-09-06 00:00:00+00:00,306.7506,287.86783,24.159215
2015-09-07 00:00:00+00:00,305.3066,286.66772,22.83716
2015-09-08 00:00:00+00:00,302.0125,285.3256,20.5191
2015-09-09 00:00:00+00:00,298.54602,283.4544,17.85021
2015-09-10 00:00:00+00:00,301.2027,288.4909,21.6968
2015-09-11 00:00:00+00:00,293.9756,286.47925,17.077425
2015-09-12 00:00:00+00:00,299.43835,289.25604,21.19720
2015-09-13 00:00:00+00:00,298.6753,286.77298,19.57414
2015-09-14 00:00:00+00:00,298.00525,284.78244,18.24385
2015-09-15 00:00:00+00:00,295.70145,284.2428,16.822125
2015-09-16 00:00:00+00:00,296.37488,284.12125,17.09807
2015-09-17 00:00:00+00:00,297.85144,284.66098,18.10621
2015-09-18 00:00:00+00:00,299.1431,285.33444,19.08877
2015-09-19 00:00:00+00:00,299.1192,286.01843,19.418815
2015-09-20 00:00:00+00:00,298.1421,285.82117,18.831635
2015-09-21 00:00:00+00:00,297.22757,284.41327,17.67042
2015-09-22 00:00:00+00:00,302.78787,283.9703,20.229085
2015-09-23 00:00:00+00:00,305.28754,285.73062,22.35908
2015-09-24 00:00:00+00:00,305.39288,287.002,23.04744
2015-09-25 00:00:00+00:00,301.70612,287.43475,21.42044
2015-09-26 00:00:00+00:00,299.21207,285.49603,19.20405
2015-09-27 00:00:00+00:00,298.25513,283.5031,17.729115
2015-09-28 00:00:00+00:00,298.17786,283.8921,17.88498
2015-09-29 00:00:00+00:00,298.7209,283.41733,17.919115
2015-09-30 00:00:00+00:00,300.20547,283.50375,18.70461
2015-10-01 00:00:00+00:00,301.66306,284.0207,19.69188
2015-10-02 00:00:00+00:00,302.1009,285.42465,20.612775
2015-10-03 00:00:00+00:00,301.38184,286.7077,20.89477
2015-10-04 00:00:00+00:00,301.05188,286.38474,20.56831
2015-10-05 00:00:00+00:00,298.56656,285.3533,18.80993
2015-10-06 00:00:00+00:00,294.42627,284.3981,16.262185
2015-10-07 00:00:00+00:00,293.8811,283.19067,15.385885
2015-10-08 00:00:00+00:00,295.91974,281.664,15.64187
2015-10-09 00:00:00+00:00,298.81863,281.9962,17.257415
2015-10-10 00:00:00+00:00,300.9105,282.9754,18.7930
2015-10-11 00:00:00+00:00,302.4238,283.52652,19.82516
2015-10-12 00:00:00+00:00,301.13196,285.52863,20.18030
2015-10-13 00:00:00+00:00,299.52274,282.77448,17.99861
2015-10-14 00:00:00+00:00,294.9367,283.05988,15.84829
2015-10-15 00:00:00+00:00,294.6227,282.48538,15.40404
2015-10-16 00:00:00+00:00,293.90762,282.86444,15.23603
2015-10-17 00:00:00+00:00,294.31033,285.52618,16.76826
2015-10-18 00:00:00+00:00,291.90283,285.08466,15.34375
2015-10-19 00:00:00+00:00,292.92035,277.85385,12.23710
2015-10-20 00:00:00+00:00,298.59134,278.58688,15.43911
2015-10-21 00:00:00+00:00,302.08755,282.49908,19.14332
2015-10-22 00:00:00+00:00,301.25308,283.23157,19.09233
2015-10-23 00:00:00+00:00,295.87387,280.48083,15.02735
2015-10-24 00:00:00+00:00,288.29626,277.957,9.97663
2015-10-25 00:00:00+00:00,288.93347,280.585,11.609235
2015-10-26 00:00:00+00:00,290.0966,281.4007,12.5987
2015-10-27 00:00:00+00:00,288.61816,276.89325,9.60571
2015-10-28 00:00:00+00:00,290.29648,278.80545,11.40097
2015-10-29 00:00:00+00:00,290.34814,280.86563,12.45689
2015-10-30 00:00:00+00:00,289.06763,282.42743,12.59753
2015-10-31 00:00:00+00:00,290.49854,280.93903,12.56879
2015-11-01 00:00:00+00:00,291.43558,279.54108,12.33833
2015-11-02 00:00:00+00:00,291.15036,278.36017,11.60527
2015-11-03 00:00:00+00:00,291.28638,276.82333,10.90486
2015-11-04 00:00:00+00:00,293.7438,278.04785,12.745825
2015-11-05 00:00:00+00:00,297.72916,277.90982,14.66949
2015-11-06 00:00:00+00:00,298.6876,281.28702,16.83731
2015-11-07 00:00:00+00:00,297.42093,280.12546,15.62320
2015-11-08 00:00:00+00:00,297.0,280.13678,15.41839
2015-11-09 00:00:00+00:00,297.1049,281.2713,16.0381
2015-11-10 00:00:00+00:00,295.74066,282.86465,16.15266
2015-11-11 00:00:00+00:00,294.21454,278.65637,13.28546
2015-11-12 00:00:00+00:00,292.18423,276.78275,11.33349
2015-11-13 00:00:00+00:00,290.6634,273.64062,9.00201
2015-11-14 00:00:00+00:00,290.6371,279.8923,12.1147
2015-11-15 00:00:00+00:00,290.9439,284.92368,14.78379
2015-11-16 00:00:00+00:00,290.24045,283.26868,13.60457
2015-11-17 00:00:00+00:00,288.77332,278.73248,10.60290
2015-11-18 00:00:00+00:00,287.55087,279.60526,10.42807
2015-11-19 00:00:00+00:00,286.3318,276.43124,8.23152
2015-11-20 00:00:00+00:00,286.40463,277.91385,9.00924
2015-11-21 00:00:00+00:00,285.97818,275.50864,7.59341
2015-11-22 00:00:00+00:00,287.16492,272.51654,6.69073
2015-11-23 00:00:00+00:00,286.1668,276.27493,8.070865
2015-11-24 00:00:00+00:00,285.10858,277.29605,8.05232
2015-11-25 00:00:00+00:00,287.1332,277.4495,9.1414
2015-11-26 00:00:00+00:00,289.39743,273.5932,8.345315
2015-11-27 00:00:00+00:00,290.1877,274.6112,9.2495
2015-11-28 00:00:00+00:00,288.50943,273.41696,7.81320
2015-11-29 00:00:00+00:00,285.8171,272.95016,6.23363
2015-11-30 00:00:00+00:00,282.43405,273.5573,4.845675
2015-12-01 00:00:00+00:00,285.83154,275.4494,7.49047
2015-12-02 00:00:00+00:00,288.08054,272.02335,6.90195
2015-12-03 00:00:00+00:00,290.04346,272.87076,8.30711
2015-12-04 00:00:00+00:00,290.5585,274.24585,9.252175
2015-12-05 00:00:00+00:00,290.1953,276.19275,10.044025
2015-12-06 00:00:00+00:00,289.115,273.45236,8.13368
2015-12-07 00:00:00+00:00,289.18985,272.31293,7.60139
2015-12-08 00:00:00+00:00,288.5183,272.74597,7.482135
2015-12-09 00:00:00+00:00,289.9745,272.51904,8.09677
2015-12-10 00:00:00+00:00,289.587,272.91623,8.101615
2015-12-11 00:00:00+00:00,289.5766,272.1043,7.6905
2015-12-12 00:00:00+00:00,289.29904,272.17813,7.58859
2015-12-13 00:00:00+00:00,288.4569,273.43732,7.79711
2015-12-14 00:00:00+00:00,289.9202,276.38736,10.00378
2015-12-15 00:00:00+00:00,290.18262,278.7409,11.31176
2015-12-16 00:00:00+00:00,292.0099,276.49365,11.101775
2015-12-17 00:00:00+00:00,293.82642,277.41473,12.47058
2015-12-18 00:00:00+00:00,293.06015,279.97736,13.36876
2015-12-19 00:00:00+00:00,290.7702,280.97873,12.724465
2015-12-20 00:00:00+00:00,290.4695,280.3344,12.2520
2015-12-21 00:00:00+00:00,288.6143,281.70892,12.01161
2015-12-22 00:00:00+00:00,288.6744,282.6071,12.4908
2015-12-23 00:00:00+00:00,288.61676,279.22083,10.76880
2015-12-24 00:00:00+00:00,289.71747,273.97882,8.69815
2015-12-25 00:00:00+00:00,288.39502,277.97137,10.03320
2015-12-26 00:00:00+00:00,287.9832,275.10965,8.396425
2015-12-27 00:00:00+00:00,283.0205,272.55945,4.639975
2015-12-28 00:00:00+00:00,283.90402,273.34653,5.47528
2015-12-29 00:00:00+00:00,285.88876,272.96582,6.27729
2015-12-30 00:00:00+00:00,287.05658,272.13022,6.44340
2015-12-31 00:00:00+00:00,288.63696,272.4483,7.39263
2016-01-01 00:00:00+00:00,291.14404,273.1852,9.01462
2016-01-02 00:00:00+00:00,291.77295,274.1001,9.786525
2016-01-03 00:00:00+00:00,290.2858,278.96844,11.47712
2016-01-04 00:00:00+00:00,291.76605,283.83237,14.64921
2016-01-05 00:00:00+00:00,293.1824,279.68997,13.286185
2016-01-06 00:00:00+00:00,291.16406,281.36673,13.11540
2016-01-07 00:00:00+00:00,288.73477,277.61108,10.02293
2016-01-08 00:00:00+00:00,288.21262,278.05603,9.98433
2016-01-09 00:00:00+00:00,290.54214,275.86716,10.05465
2016-01-10 00:00:00+00:00,288.8996,278.65564,10.62762
2016-01-11 00:00:00+00:00,289.32135,279.33054,11.17595
2016-01-12 00:00:00+00:00,293.34363,282.51016,14.77690
2016-01-13 00:00:00+00:00,292.81262,278.00275,12.25769
2016-01-14 00:00:00+00:00,291.75882,274.6657,10.06226
2016-01-15 00:00:00+00:00,292.41373,274.30692,10.21033
2016-01-16 00:00:00+00:00,291.8552,275.87222,10.71371
2016-01-17 00:00:00+00:00,291.21854,276.12216,10.52035
2016-01-18 00:00:00+00:00,292.45526,275.85446,11.00486
2016-01-19 00:00:00+00:00,296.05127,278.4877,14.119485
2016-01-20 00:00:00+00:00,295.2257,277.93207,13.428885
2016-01-21 00:00:00+00:00,291.09433,277.46988,11.13211
2016-01-22 00:00:00+00:00,284.74265,274.69583,6.56924
2016-01-23 00:00:00+00:00,285.80396,273.3428,6.42338
2016-01-24 00:00:00+00:00,287.6113,279.07953,10.195415
2016-01-25 00:00:00+00:00,289.67642,278.99197,11.18420
2016-01-26 00:00:00+00:00,291.34122,275.8682,10.45471
2016-01-27 00:00:00+00:00,292.5575,276.82648,11.54199
2016-01-28 00:00:00+00:00,295.34668,276.62338,12.83503
2016-01-29 00:00:00+00:00,295.19913,276.85825,12.87869
2016-01-30 00:00:00+00:00,295.95908,277.9974,13.82824
2016-01-31 00:00:00+00:00,296.32498,280.11752,15.07125
2016-02-01 00:00:00+00:00,296.1989,280.28293,15.090915
2016-02-02 00:00:00+00:00,294.03772,277.71094,12.72433
2016-02-03 00:00:00+00:00,293.2929,278.56873,12.780815
2016-02-04 00:00:00+00:00,295.21307,277.94968,13.43138
2016-02-05 00:00:00+00:00,296.61993,282.39688,16.35841
2016-02-06 00:00:00+00:00,295.822,279.89273,14.707365
2016-02-07 00:00:00+00:00,292.54175,282.2405,14.241125
2016-02-08 00:00:00+00:00,289.21033,278.123,10.516665
2016-02-09 00:00:00+00:00,290.1051,277.27652,10.54081
2016-02-10 00:00:00+00:00,289.46054,276.73016,9.94535
2016-02-11 00:00:00+00:00,287.7854,277.23584,9.36062
2016-02-12 00:00:00+00:00,288.03378,275.668,8.70089
2016-02-13 00:00:00+00:00,287.45355,277.55875,9.35615
2016-02-14 00:00:00+00:00,290.5093,273.78247,8.995885
2016-02-15 00:00:00+00:00,292.622,275.4687,10.89535
2016-02-16 00:00:00+00:00,291.79364,276.91324,11.20344
2016-02-17 00:00:00+00:00,290.58087,274.8798,9.580335
2016-02-18 00:00:00+00:00,290.27518,276.32233,10.14876
2016-02-19 00:00:00+00:00,292.10602,278.13336,11.96969
2016-02-20 00:00:00+00:00,291.0078,280.28732,12.49756
2016-02-21 00:00:00+00:00,290.69986,274.84708,9.62347
2016-02-22 00:00:00+00:00,289.64423,281.8131,12.578665
2016-02-23 00:00:00+00:00,288.55365,278.44592,10.34979
2016-02-24 00:00:00+00:00,287.85046,273.87772,7.71409
2016-02-25 00:00:00+00:00,287.72525,279.163,10.294125
2016-02-26 00:00:00+00:00,288.12524,283.5665,12.69587
2016-02-27 00:00:00+00:00,287.89276,283.14545,12.36911
2016-02-28 00:00:00+00:00,286.16013,280.02527,9.94270
2016-02-29 00:00:00+00:00,285.3776,276.98483,8.031215
2016-03-01 00:00:00+00:00,287.65848,275.914,8.63624
2016-03-02 00:00:00+00:00,288.06223,275.08945,8.42584
2016-03-03 00:00:00+00:00,287.85992,275.74207,8.65100
2016-03-04 00:00:00+00:00,288.5285,276.38083,9.304665
2016-03-05 00:00:00+00:00,289.583,278.2031,10.74305
2016-03-06 00:00:00+00:00,290.1118,277.53647,10.674135
2016-03-07 00:00:00+00:00,289.9969,277.72452,10.71071
2016-03-08 00:00:00+00:00,290.4609,277.84113,11.001015
2016-03-09 00:00:00+00:00,291.90036,278.1409,11.87063
2016-03-10 00:00:00+00:00,292.38147,278.10846,12.09497
