time,rsds_day_MIROC5_rcp85
2006-03-29 00:00:00+00:00,380.5358
2006-03-30 00:00:00+00:00,373.29306
2006-03-31 00:00:00+00:00,363.56076
2006-04-01 00:00:00+00:00,382.7403
2006-04-02 00:00:00+00:00,392.84866
2006-04-03 00:00:00+00:00,341.59973
2006-04-04 00:00:00+00:00,178.51755
2006-04-05 00:00:00+00:00,277.06223
2006-04-06 00:00:00+00:00,311.07266
2006-04-07 00:00:00+00:00,320.88956
2006-04-08 00:00:00+00:00,400.13562
2006-04-09 00:00:00+00:00,401.8672
2006-04-10 00:00:00+00:00,344.5693
2006-04-11 00:00:00+00:00,389.33206
2006-04-12 00:00:00+00:00,415.2243
2006-04-13 00:00:00+00:00,416.34723
2006-04-14 00:00:00+00:00,408.4196
2006-04-15 00:00:00+00:00,414.51556
2006-04-16 00:00:00+00:00,420.11957
2006-04-17 00:00:00+00:00,424.41272
2006-04-18 00:00:00+00:00,422.70773
2006-04-19 00:00:00+00:00,378.19852
2006-04-20 00:00:00+00:00,374.73798
2006-04-21 00:00:00+00:00,410.7874
2006-04-22 00:00:00+00:00,434.81082
2006-04-23 00:00:00+00:00,425.81277
2006-04-24 00:00:00+00:00,415.93997
2006-04-25 00:00:00+00:00,319.72656
2006-04-26 00:00:00+00:00,274.5945
2006-04-27 00:00:00+00:00,307.22086
2006-04-28 00:00:00+00:00,179.76744
2006-04-29 00:00:00+00:00,323.97156
2006-04-30 00:00:00+00:00,416.8686
2006-05-01 00:00:00+00:00,437.01672
2006-05-02 00:00:00+00:00,419.39093
2006-05-03 00:00:00+00:00,413.72464
2006-05-04 00:00:00+00:00,430.84296
2006-05-05 00:00:00+00:00,429.35876
2006-05-06 00:00:00+00:00,397.4077
2006-05-07 00:00:00+00:00,444.0724
2006-05-08 00:00:00+00:00,438.9625
2006-05-09 00:00:00+00:00,438.1136
2006-05-10 00:00:00+00:00,389.25723
2006-05-11 00:00:00+00:00,437.05362
2006-05-12 00:00:00+00:00,402.00867
2006-05-13 00:00:00+00:00,451.07434
2006-05-14 00:00:00+00:00,450.59598
2006-05-15 00:00:00+00:00,396.23938
2006-05-16 00:00:00+00:00,422.90543
2006-05-17 00:00:00+00:00,442.79404
2006-05-18 00:00:00+00:00,438.60614
2006-05-19 00:00:00+00:00,449.31775
2006-05-20 00:00:00+00:00,445.78372
2006-05-21 00:00:00+00:00,450.61664
2006-05-22 00:00:00+00:00,450.01413
2006-05-23 00:00:00+00:00,465.12012
2006-05-24 00:00:00+00:00,407.30307
2006-05-25 00:00:00+00:00,428.1835
2006-05-26 00:00:00+00:00,408.042
2006-05-27 00:00:00+00:00,395.81314
2006-05-28 00:00:00+00:00,429.59674
2006-05-29 00:00:00+00:00,454.72382
2006-05-30 00:00:00+00:00,455.15024
2006-05-31 00:00:00+00:00,466.2506
2006-06-01 00:00:00+00:00,470.67538
2006-06-02 00:00:00+00:00,477.26245
2006-06-03 00:00:00+00:00,468.1775
2006-06-04 00:00:00+00:00,455.1331
2006-06-05 00:00:00+00:00,441.58466
2006-06-06 00:00:00+00:00,454.8577
2006-06-07 00:00:00+00:00,467.4193
2006-06-08 00:00:00+00:00,473.02176
2006-06-09 00:00:00+00:00,458.87622
2006-06-10 00:00:00+00:00,478.6598
2006-06-11 00:00:00+00:00,475.2104
2006-06-12 00:00:00+00:00,467.75507
2006-06-13 00:00:00+00:00,363.0652
2006-06-14 00:00:00+00:00,420.34213
2006-06-15 00:00:00+00:00,439.43948
2006-06-16 00:00:00+00:00,432.26535
2006-06-17 00:00:00+00:00,441.56525
2006-06-18 00:00:00+00:00,470.3093
2006-06-19 00:00:00+00:00,472.79306
2006-06-20 00:00:00+00:00,423.81085
2006-06-21 00:00:00+00:00,414.1015
2006-06-22 00:00:00+00:00,484.7642
2006-06-23 00:00:00+00:00,440.39236
2006-06-24 00:00:00+00:00,424.93878
2006-06-25 00:00:00+00:00,437.7604
2006-06-26 00:00:00+00:00,446.68396
2006-06-27 00:00:00+00:00,455.50235
2006-06-28 00:00:00+00:00,436.3669
2006-06-29 00:00:00+00:00,448.98758
2006-06-30 00:00:00+00:00,382.08276
2006-07-01 00:00:00+00:00,220.19962
2006-07-02 00:00:00+00:00,424.33762
2006-07-03 00:00:00+00:00,453.91193
2006-07-04 00:00:00+00:00,463.9527
2006-07-05 00:00:00+00:00,453.66788
2006-07-06 00:00:00+00:00,434.0991
2006-07-07 00:00:00+00:00,431.15125
2006-07-08 00:00:00+00:00,425.83987
2006-07-09 00:00:00+00:00,432.8894
2006-07-10 00:00:00+00:00,440.125
2006-07-11 00:00:00+00:00,430.21783
2006-07-12 00:00:00+00:00,419.23492
2006-07-13 00:00:00+00:00,437.7209
2006-07-14 00:00:00+00:00,433.92245
2006-07-15 00:00:00+00:00,434.63022
2006-07-16 00:00:00+00:00,419.90057
2006-07-17 00:00:00+00:00,410.41367
2006-07-18 00:00:00+00:00,407.09872
2006-07-19 00:00:00+00:00,400.2854
2006-07-20 00:00:00+00:00,371.28525
2006-07-21 00:00:00+00:00,408.04666
2006-07-22 00:00:00+00:00,400.4805
2006-07-23 00:00:00+00:00,397.51556
2006-07-24 00:00:00+00:00,408.19846
2006-07-25 00:00:00+00:00,389.5721
2006-07-26 00:00:00+00:00,399.41434
2006-07-27 00:00:00+00:00,395.38608
2006-07-28 00:00:00+00:00,395.34235
2006-07-29 00:00:00+00:00,413.65845
2006-07-30 00:00:00+00:00,424.5632
2006-07-31 00:00:00+00:00,427.2884
2006-08-01 00:00:00+00:00,412.9855
2006-08-02 00:00:00+00:00,429.4559
2006-08-03 00:00:00+00:00,413.2674
2006-08-04 00:00:00+00:00,418.33487
2006-08-05 00:00:00+00:00,405.3359
2006-08-06 00:00:00+00:00,392.9021
2006-08-07 00:00:00+00:00,318.49655
2006-08-08 00:00:00+00:00,376.45166
2006-08-09 00:00:00+00:00,403.92227
2006-08-10 00:00:00+00:00,398.88422
2006-08-11 00:00:00+00:00,406.43088
2006-08-12 00:00:00+00:00,385.2422
2006-08-13 00:00:00+00:00,379.31
2006-08-14 00:00:00+00:00,376.7441
2006-08-15 00:00:00+00:00,396.84836
2006-08-16 00:00:00+00:00,393.19156
2006-08-17 00:00:00+00:00,391.00854
2006-08-18 00:00:00+00:00,381.24115
2006-08-19 00:00:00+00:00,375.399
2006-08-20 00:00:00+00:00,397.97238
2006-08-21 00:00:00+00:00,383.61572
2006-08-22 00:00:00+00:00,393.39545
2006-08-23 00:00:00+00:00,385.64807
2006-08-24 00:00:00+00:00,368.422
2006-08-25 00:00:00+00:00,382.9094
2006-08-26 00:00:00+00:00,379.47934
2006-08-27 00:00:00+00:00,380.09375
2006-08-28 00:00:00+00:00,361.45554
2006-08-29 00:00:00+00:00,369.79034
2006-08-30 00:00:00+00:00,330.58047
2006-08-31 00:00:00+00:00,361.9733
2006-09-01 00:00:00+00:00,337.59448
2006-09-02 00:00:00+00:00,381.30667
2006-09-03 00:00:00+00:00,375.99146
2006-09-04 00:00:00+00:00,379.6075
2006-09-05 00:00:00+00:00,365.91223
2006-09-06 00:00:00+00:00,365.5589
2006-09-07 00:00:00+00:00,355.70853
2006-09-08 00:00:00+00:00,374.52097
2006-09-09 00:00:00+00:00,159.37267
2006-09-10 00:00:00+00:00,135.87984
2006-09-11 00:00:00+00:00,202.7486
2006-09-12 00:00:00+00:00,208.84993
2006-09-13 00:00:00+00:00,297.34988
2006-09-14 00:00:00+00:00,343.05118
2006-09-15 00:00:00+00:00,351.9687
2006-09-16 00:00:00+00:00,351.38068
2006-09-17 00:00:00+00:00,341.961
2006-09-18 00:00:00+00:00,344.83694
2006-09-19 00:00:00+00:00,334.91846
2006-09-20 00:00:00+00:00,330.65878
2006-09-21 00:00:00+00:00,314.06485
2006-09-22 00:00:00+00:00,312.4752
2006-09-23 00:00:00+00:00,311.7391
2006-09-24 00:00:00+00:00,323.37772
2006-09-25 00:00:00+00:00,329.6983
2006-09-26 00:00:00+00:00,296.25162
2006-09-27 00:00:00+00:00,342.9999
2006-09-28 00:00:00+00:00,327.82855
2006-09-29 00:00:00+00:00,317.8312
2006-09-30 00:00:00+00:00,297.53098
2006-10-01 00:00:00+00:00,286.89417
2006-10-02 00:00:00+00:00,279.25067
2006-10-03 00:00:00+00:00,299.15344
2006-10-04 00:00:00+00:00,89.5372
2006-10-05 00:00:00+00:00,225.27472
2006-10-06 00:00:00+00:00,266.0726
2006-10-07 00:00:00+00:00,308.1855
2006-10-08 00:00:00+00:00,298.12955
2006-10-09 00:00:00+00:00,283.26816
2006-10-10 00:00:00+00:00,295.90164
2006-10-11 00:00:00+00:00,267.19937
2006-10-12 00:00:00+00:00,138.7404
2006-10-13 00:00:00+00:00,196.97693
2006-10-14 00:00:00+00:00,279.78207
2006-10-15 00:00:00+00:00,275.71588
2006-10-16 00:00:00+00:00,265.3387
2006-10-17 00:00:00+00:00,206.67265
2006-10-18 00:00:00+00:00,260.5061
2006-10-19 00:00:00+00:00,255.36755
2006-10-20 00:00:00+00:00,262.95193
2006-10-21 00:00:00+00:00,264.80536
2006-10-22 00:00:00+00:00,265.26932
2006-10-23 00:00:00+00:00,257.60516
2006-10-24 00:00:00+00:00,260.4751
2006-10-25 00:00:00+00:00,259.84592
2006-10-26 00:00:00+00:00,191.12767
2006-10-27 00:00:00+00:00,143.80528
2006-10-28 00:00:00+00:00,154.48088
2006-10-29 00:00:00+00:00,125.90053
2006-10-30 00:00:00+00:00,244.1405
2006-10-31 00:00:00+00:00,161.11066
2006-11-01 00:00:00+00:00,237.70949
2006-11-02 00:00:00+00:00,228.31564
2006-11-03 00:00:00+00:00,207.33221
2006-11-04 00:00:00+00:00,231.1324
2006-11-05 00:00:00+00:00,246.23103
2006-11-06 00:00:00+00:00,238.20389
2006-11-07 00:00:00+00:00,240.21416
2006-11-08 00:00:00+00:00,241.48909
2006-11-09 00:00:00+00:00,236.32205
2006-11-10 00:00:00+00:00,221.07031
2006-11-11 00:00:00+00:00,227.3633
2006-11-12 00:00:00+00:00,143.78583
2006-11-13 00:00:00+00:00,220.55159
2006-11-14 00:00:00+00:00,221.26071
2006-11-15 00:00:00+00:00,230.4624
2006-11-16 00:00:00+00:00,220.92029
2006-11-17 00:00:00+00:00,214.14796
2006-11-18 00:00:00+00:00,206.00317
2006-11-19 00:00:00+00:00,201.04985
2006-11-20 00:00:00+00:00,207.92828
2006-11-21 00:00:00+00:00,188.98389
2006-11-22 00:00:00+00:00,164.79291
2006-11-23 00:00:00+00:00,200.76006
2006-11-24 00:00:00+00:00,198.5603
2006-11-25 00:00:00+00:00,197.34035
2006-11-26 00:00:00+00:00,195.71231
2006-11-27 00:00:00+00:00,192.13939
2006-11-28 00:00:00+00:00,125.364105
2006-11-29 00:00:00+00:00,100.69852
2006-11-30 00:00:00+00:00,118.848206
2006-12-01 00:00:00+00:00,164.27791
2006-12-02 00:00:00+00:00,184.50351
2006-12-03 00:00:00+00:00,190.5377
2006-12-04 00:00:00+00:00,153.5446
2006-12-05 00:00:00+00:00,121.06684
2006-12-06 00:00:00+00:00,194.09953
2006-12-07 00:00:00+00:00,184.88412
2006-12-08 00:00:00+00:00,180.62863
2006-12-09 00:00:00+00:00,183.42111
2006-12-10 00:00:00+00:00,130.66776
2006-12-11 00:00:00+00:00,178.0259
2006-12-12 00:00:00+00:00,183.58862
2006-12-13 00:00:00+00:00,156.70119
2006-12-14 00:00:00+00:00,193.2175
2006-12-15 00:00:00+00:00,180.71234
2006-12-16 00:00:00+00:00,136.94969
2006-12-17 00:00:00+00:00,115.044624
2006-12-18 00:00:00+00:00,72.7936
2006-12-19 00:00:00+00:00,154.05392
2006-12-20 00:00:00+00:00,183.4806
2006-12-21 00:00:00+00:00,161.83043
2006-12-22 00:00:00+00:00,154.67545
2006-12-23 00:00:00+00:00,179.1476
2006-12-24 00:00:00+00:00,188.42522
2006-12-25 00:00:00+00:00,180.8822
2006-12-26 00:00:00+00:00,184.63568
2006-12-27 00:00:00+00:00,184.41164
2006-12-28 00:00:00+00:00,181.33023
2006-12-29 00:00:00+00:00,104.85736
2006-12-30 00:00:00+00:00,95.696785
2006-12-31 00:00:00+00:00,124.419785
2007-01-01 00:00:00+00:00,130.5717
2007-01-02 00:00:00+00:00,157.45312
2007-01-03 00:00:00+00:00,92.68307
2007-01-04 00:00:00+00:00,150.98808
2007-01-05 00:00:00+00:00,193.07245
2007-01-06 00:00:00+00:00,196.562
2007-01-07 00:00:00+00:00,190.38882
2007-01-08 00:00:00+00:00,200.03583
2007-01-09 00:00:00+00:00,205.1111
2007-01-10 00:00:00+00:00,205.4158
2007-01-11 00:00:00+00:00,206.76297
2007-01-12 00:00:00+00:00,198.09682
2007-01-13 00:00:00+00:00,206.46501
2007-01-14 00:00:00+00:00,212.8705
2007-01-15 00:00:00+00:00,210.31133
2007-01-16 00:00:00+00:00,198.78772
2007-01-17 00:00:00+00:00,184.21643
2007-01-18 00:00:00+00:00,191.74306
2007-01-19 00:00:00+00:00,190.31918
2007-01-20 00:00:00+00:00,200.87053
2007-01-21 00:00:00+00:00,200.53336
2007-01-22 00:00:00+00:00,202.96967
2007-01-23 00:00:00+00:00,172.0605
2007-01-24 00:00:00+00:00,157.29964
2007-01-25 00:00:00+00:00,216.5661
2007-01-26 00:00:00+00:00,205.85056
2007-01-27 00:00:00+00:00,102.0206
2007-01-28 00:00:00+00:00,225.1484
2007-01-29 00:00:00+00:00,231.34111
2007-01-30 00:00:00+00:00,226.13385
2007-01-31 00:00:00+00:00,222.73367
2007-02-01 00:00:00+00:00,236.22792
2007-02-02 00:00:00+00:00,235.23938
2007-02-03 00:00:00+00:00,243.39673
2007-02-04 00:00:00+00:00,243.57993
2007-02-05 00:00:00+00:00,246.01166
2007-02-06 00:00:00+00:00,247.99513
2007-02-07 00:00:00+00:00,250.36055
2007-02-08 00:00:00+00:00,234.85974
2007-02-09 00:00:00+00:00,247.20383
2007-02-10 00:00:00+00:00,150.62239
2007-02-11 00:00:00+00:00,245.85971
2007-02-12 00:00:00+00:00,148.52304
2007-02-13 00:00:00+00:00,244.144
2007-02-14 00:00:00+00:00,185.51733
2007-02-15 00:00:00+00:00,177.71959
2007-02-16 00:00:00+00:00,215.8086
2007-02-17 00:00:00+00:00,200.99593
2007-02-18 00:00:00+00:00,163.09795
2007-02-19 00:00:00+00:00,203.2593
2007-02-20 00:00:00+00:00,280.4365
2007-02-21 00:00:00+00:00,262.32217
2007-02-22 00:00:00+00:00,63.815647
2007-02-23 00:00:00+00:00,226.69865
2007-02-24 00:00:00+00:00,181.72173
2007-02-25 00:00:00+00:00,226.6046
2007-02-26 00:00:00+00:00,271.77713
2007-02-27 00:00:00+00:00,288.34933
2007-02-28 00:00:00+00:00,293.3189
2007-03-01 00:00:00+00:00,303.69318
2007-03-02 00:00:00+00:00,303.67227
2007-03-03 00:00:00+00:00,320.24796
2007-03-04 00:00:00+00:00,318.4415
2007-03-05 00:00:00+00:00,322.6047
2007-03-06 00:00:00+00:00,317.2703
2007-03-07 00:00:00+00:00,267.38644
2007-03-08 00:00:00+00:00,140.83122
2007-03-09 00:00:00+00:00,235.62143
2007-03-10 00:00:00+00:00,208.80286
2007-03-11 00:00:00+00:00,311.00168
2007-03-12 00:00:00+00:00,329.8139
2007-03-13 00:00:00+00:00,332.2423
2007-03-14 00:00:00+00:00,330.83572
2007-03-15 00:00:00+00:00,313.7834
2007-03-16 00:00:00+00:00,329.07144
2007-03-17 00:00:00+00:00,338.7285
2007-03-18 00:00:00+00:00,240.26746
2007-03-19 00:00:00+00:00,184.32211
2007-03-20 00:00:00+00:00,348.1778
2007-03-21 00:00:00+00:00,330.75235
2007-03-22 00:00:00+00:00,348.44104
2007-03-23 00:00:00+00:00,371.17755
2007-03-24 00:00:00+00:00,372.8216
2007-03-25 00:00:00+00:00,372.8336
2007-03-26 00:00:00+00:00,376.2617
2007-03-27 00:00:00+00:00,366.80334
2007-03-28 00:00:00+00:00,353.03445
2007-03-29 00:00:00+00:00,360.2424
2007-03-30 00:00:00+00:00,286.45593
2007-03-31 00:00:00+00:00,318.31647
2007-04-01 00:00:00+00:00,375.0193
2007-04-02 00:00:00+00:00,367.48892
2007-04-03 00:00:00+00:00,348.17856
2007-04-04 00:00:00+00:00,394.58286
2007-04-05 00:00:00+00:00,394.08667
2007-04-06 00:00:00+00:00,328.52643
2007-04-07 00:00:00+00:00,305.29367
2007-04-08 00:00:00+00:00,352.1443
2007-04-09 00:00:00+00:00,398.91794
2007-04-10 00:00:00+00:00,379.37225
2007-04-11 00:00:00+00:00,396.22964
2007-04-12 00:00:00+00:00,379.8279
2007-04-13 00:00:00+00:00,380.76218
2007-04-14 00:00:00+00:00,395.51477
2007-04-15 00:00:00+00:00,381.8497
2007-04-16 00:00:00+00:00,408.0988
2007-04-17 00:00:00+00:00,397.36148
2007-04-18 00:00:00+00:00,327.66592
2007-04-19 00:00:00+00:00,305.802
2007-04-20 00:00:00+00:00,312.53198
2007-04-21 00:00:00+00:00,267.14673
2007-04-22 00:00:00+00:00,400.6035
2007-04-23 00:00:00+00:00,408.9385
2007-04-24 00:00:00+00:00,342.09454
2007-04-25 00:00:00+00:00,406.3191
2007-04-26 00:00:00+00:00,444.17
2007-04-27 00:00:00+00:00,445.43344
2007-04-28 00:00:00+00:00,444.72525
2007-04-29 00:00:00+00:00,429.83154
2007-04-30 00:00:00+00:00,444.5714
2007-05-01 00:00:00+00:00,401.72375
2007-05-02 00:00:00+00:00,436.69666
2007-05-03 00:00:00+00:00,430.3846
2007-05-04 00:00:00+00:00,438.05975
2007-05-05 00:00:00+00:00,416.8818
2007-05-06 00:00:00+00:00,417.1332
2007-05-07 00:00:00+00:00,392.68942
2007-05-08 00:00:00+00:00,423.18564
2007-05-09 00:00:00+00:00,423.6341
2007-05-10 00:00:00+00:00,393.34335
2007-05-11 00:00:00+00:00,440.09937
2007-05-12 00:00:00+00:00,387.9297
2007-05-13 00:00:00+00:00,399.37973
2007-05-14 00:00:00+00:00,408.1602
2007-05-15 00:00:00+00:00,431.91666
2007-05-16 00:00:00+00:00,349.26523
2007-05-17 00:00:00+00:00,426.7395
2007-05-18 00:00:00+00:00,404.5402
2007-05-19 00:00:00+00:00,413.95657
2007-05-20 00:00:00+00:00,447.07385
2007-05-21 00:00:00+00:00,434.60074
2007-05-22 00:00:00+00:00,452.42133
2007-05-23 00:00:00+00:00,451.68442
2007-05-24 00:00:00+00:00,448.6179
2007-05-25 00:00:00+00:00,430.91232
2007-05-26 00:00:00+00:00,434.42548
2007-05-27 00:00:00+00:00,443.17593
2007-05-28 00:00:00+00:00,458.63412
2007-05-29 00:00:00+00:00,458.67883
2007-05-30 00:00:00+00:00,436.30328
2007-05-31 00:00:00+00:00,431.4914
2007-06-01 00:00:00+00:00,444.46707
2007-06-02 00:00:00+00:00,427.3207
2007-06-03 00:00:00+00:00,423.06277
2007-06-04 00:00:00+00:00,415.83734
2007-06-05 00:00:00+00:00,423.59067
2007-06-06 00:00:00+00:00,429.4067
2007-06-07 00:00:00+00:00,358.25742
2007-06-08 00:00:00+00:00,405.1343
2007-06-09 00:00:00+00:00,405.9047
2007-06-10 00:00:00+00:00,404.83914
2007-06-11 00:00:00+00:00,478.67758
2007-06-12 00:00:00+00:00,454.1123
2007-06-13 00:00:00+00:00,473.24277
2007-06-14 00:00:00+00:00,475.5897
2007-06-15 00:00:00+00:00,482.12018
2007-06-16 00:00:00+00:00,478.74274
2007-06-17 00:00:00+00:00,470.48825
2007-06-18 00:00:00+00:00,453.98022
2007-06-19 00:00:00+00:00,468.9337
2007-06-20 00:00:00+00:00,468.6425
2007-06-21 00:00:00+00:00,466.41324
2007-06-22 00:00:00+00:00,467.5028
2007-06-23 00:00:00+00:00,466.32965
2007-06-24 00:00:00+00:00,393.33728
2007-06-25 00:00:00+00:00,164.98991
2007-06-26 00:00:00+00:00,214.73811
2007-06-27 00:00:00+00:00,347.76218
2007-06-28 00:00:00+00:00,398.64148
2007-06-29 00:00:00+00:00,412.12225
2007-06-30 00:00:00+00:00,422.86002
2007-07-01 00:00:00+00:00,325.92996
2007-07-02 00:00:00+00:00,381.59494
2007-07-03 00:00:00+00:00,429.8151
2007-07-04 00:00:00+00:00,408.1672
2007-07-05 00:00:00+00:00,406.81155
2007-07-06 00:00:00+00:00,404.68542
2007-07-07 00:00:00+00:00,407.0291
2007-07-08 00:00:00+00:00,416.59528
2007-07-09 00:00:00+00:00,384.29153
2007-07-10 00:00:00+00:00,243.52898
2007-07-11 00:00:00+00:00,383.321
2007-07-12 00:00:00+00:00,413.80502
2007-07-13 00:00:00+00:00,420.27618
2007-07-14 00:00:00+00:00,440.3264
2007-07-15 00:00:00+00:00,388.31024
2007-07-16 00:00:00+00:00,377.70053
2007-07-17 00:00:00+00:00,437.04007
2007-07-18 00:00:00+00:00,446.89206
2007-07-19 00:00:00+00:00,437.98758
2007-07-20 00:00:00+00:00,434.91895
2007-07-21 00:00:00+00:00,427.40958
2007-07-22 00:00:00+00:00,388.99747
2007-07-23 00:00:00+00:00,388.50873
2007-07-24 00:00:00+00:00,393.83527
2007-07-25 00:00:00+00:00,415.0031
2007-07-26 00:00:00+00:00,416.6895
2007-07-27 00:00:00+00:00,426.75253
2007-07-28 00:00:00+00:00,428.2506
2007-07-29 00:00:00+00:00,401.69043
2007-07-30 00:00:00+00:00,132.06728
2007-07-31 00:00:00+00:00,166.68011
2007-08-01 00:00:00+00:00,311.29248
2007-08-02 00:00:00+00:00,386.25803
2007-08-03 00:00:00+00:00,397.18704
2007-08-04 00:00:00+00:00,411.07217
2007-08-05 00:00:00+00:00,413.9443
2007-08-06 00:00:00+00:00,429.24652
2007-08-07 00:00:00+00:00,421.43857
2007-08-08 00:00:00+00:00,427.53516
2007-08-09 00:00:00+00:00,417.30408
2007-08-10 00:00:00+00:00,406.66928
2007-08-11 00:00:00+00:00,402.1871
2007-08-12 00:00:00+00:00,420.68353
2007-08-13 00:00:00+00:00,431.84256
2007-08-14 00:00:00+00:00,409.88943
2007-08-15 00:00:00+00:00,400.7985
2007-08-16 00:00:00+00:00,396.7719
2007-08-17 00:00:00+00:00,394.40042
2007-08-18 00:00:00+00:00,398.76984
2007-08-19 00:00:00+00:00,394.49005
2007-08-20 00:00:00+00:00,391.90207
2007-08-21 00:00:00+00:00,384.72827
2007-08-22 00:00:00+00:00,357.14618
2007-08-23 00:00:00+00:00,384.73322
2007-08-24 00:00:00+00:00,389.8447
2007-08-25 00:00:00+00:00,392.8953
2007-08-26 00:00:00+00:00,362.0417
2007-08-27 00:00:00+00:00,379.74017
2007-08-28 00:00:00+00:00,367.7496
2007-08-29 00:00:00+00:00,363.18964
2007-08-30 00:00:00+00:00,357.86838
2007-08-31 00:00:00+00:00,366.44156
2007-09-01 00:00:00+00:00,349.77158
2007-09-02 00:00:00+00:00,360.74454
2007-09-03 00:00:00+00:00,380.97232
2007-09-04 00:00:00+00:00,379.00037
2007-09-05 00:00:00+00:00,370.81863
2007-09-06 00:00:00+00:00,318.10806
2007-09-07 00:00:00+00:00,366.89423
2007-09-08 00:00:00+00:00,375.76855
2007-09-09 00:00:00+00:00,372.71982
2007-09-10 00:00:00+00:00,372.0469
2007-09-11 00:00:00+00:00,369.9932
2007-09-12 00:00:00+00:00,368.87805
2007-09-13 00:00:00+00:00,339.85632
2007-09-14 00:00:00+00:00,349.40488
2007-09-15 00:00:00+00:00,128.75993
2007-09-16 00:00:00+00:00,336.67334
2007-09-17 00:00:00+00:00,351.45087
2007-09-18 00:00:00+00:00,327.5163
2007-09-19 00:00:00+00:00,324.1644
2007-09-20 00:00:00+00:00,319.77844
2007-09-21 00:00:00+00:00,197.20213
2007-09-22 00:00:00+00:00,273.00735
2007-09-23 00:00:00+00:00,293.59824
2007-09-24 00:00:00+00:00,326.726
2007-09-25 00:00:00+00:00,333.0352
2007-09-26 00:00:00+00:00,331.79355
2007-09-27 00:00:00+00:00,319.7083
